Id	PosX	PosY	PosZ	ParamADescribe	ParamA	ParamBDescribe	ParamB	ParamCDescribe	ParamC	ParamDDescribe	ParamD	ParamEDescribe	ParamE	ClusterId
83309	183	184.4	234.24	朝向	-1.57	无	0	无	0	无	0	无	0	-1
83310	182.97	186.02	250.14	朝向	-1.57	无	0	无	0	无	0	无	0	-1
83390	183.04	174.28	108.27	半径	5	无	0	无	0	无	0	无	0	-1
83391	183.04	171.61	98.67	半径	3	无	0	无	0	无	0	无	0	-1
83392	90.28	183.18	214.54	半径	15	无	0	无	0	无	0	无	0	-1
83393	98.79	180.41	193.94	半径	10	无	0	无	0	无	0	无	0	-1
83394	141.5	176.13	182.6	半径	10	无	0	无	0	无	0	无	0	-1
83395	294.17	170.05	222.23	长度	15	宽度	3	无	0	无	0	无	0	-1
83396	293.91	170.08	199.78	半径	5	无	0	无	0	无	0	无	0	-1
83397	182.97	184.7	217.82	长度	13	宽度	3	无	0	无	0	无	0	-1
83398	183	184.4	207.21	半径	4	无	0	无	0	无	0	无	0	-1
83399	182.97	177	182.3	长度	20	宽度	13	无	0	无	0	无	0	-1
83400	74.31	180.2	30.93	半径	5	无	0	无	0	无	0	无	0	-1
83401	74.31	180.2	49.4	半径	15	无	0	无	0	无	0	无	0	-1
83402	151.57	153.03	128.6	半径	18	无	0	无	0	无	0	无	0	-1
83403	277.11	178.8	144.92	半径	13	无	0	无	0	无	0	无	0	-1
83404	254.3	205.1	267.7	半径	7.5	无	0	无	0	无	0	无	0	-1
83405	74.38	176.6	85.17	半径	8	无	0	无	0	无	0	无	0	-1
83406	309.71	197.13	158.11	半径	6	无	0	无	0	无	0	无	0	-1
83407	232.63	205.1	267.7	半径	7.5	无	0	无	0	无	0	无	0	-1
83408	188.72	197.9	248.92	长度	20	宽度	20	无	0	无	0	无	0	-1
83409	89.24	175.42	94	朝向	0	无	0	无	0	无	0	无	0	-1
83410	0	0	0	朝向	0	无	0	无	0	无	0	无	0	-1
83411	0	0	0	朝向	0	无	0	无	0	无	0	无	0	-1
83412	0	0	0	朝向	0	无	0	无	0	无	0	无	0	-1
83413	0	0	0	朝向	0	无	0	无	0	无	0	无	0	-1
83414	0	0	0	朝向	0	无	0	无	0	无	0	无	0	-1
83415	0	0	0	朝向	0	无	0	无	0	无	0	无	0	-1
83416	285.4	298.54	205.32	朝向	1.57	无	0	无	0	无	0	无	0	-1
83417	201.34	302.64	205.35	朝向	1.57	无	0	无	0	无	0	无	0	-1
83418	151.9	305.44	205.32	朝向	1.57	无	0	无	0	无	0	无	0	-1
83419	260	299.09	205.16	半径	3.5	无	0	无	0	无	0	无	0	-1
83420	198.34	302.64	205.35	半径	3.5	无	0	无	0	无	0	无	0	-1
83421	130.03	308	205.7	半径	3.5	无	0	无	0	无	0	无	0	-1
83422	139	308	205.7	半径	3.5	无	0	无	0	无	0	无	0	-1
83430	129.45	175.19	128.31	半径	0	无	0	无	0	无	0	无	0	-1
83431	199.97	310.49	177	朝向	-1.57	无	0	无	0	无	0	无	0	-1
83432	200.58	311.31	176.97	朝向	-1.57	无	0	无	0	无	0	无	0	-1
83433	199.18	311.29	177.12	朝向	-1.57	无	0	无	0	无	0	无	0	-1
83434	201.83	311.18	177.13	朝向	-1.57	无	0	无	0	无	0	无	0	-1
83435	198.05	311.2	177.13	朝向	-1.57	无	0	无	0	无	0	无	0	-1
83436	125.21	309.01	166.7	朝向	0	无	0	无	0	无	0	无	0	-1
83437	125.28	309.84	167.31	朝向	0	无	0	无	0	无	0	无	0	-1
83438	125.28	309.8	165.86	朝向	0	无	0	无	0	无	0	无	0	-1
83439	125.04	309.7	164.72	朝向	0	无	0	无	0	无	0	无	0	-1
83440	125.04	309.71	168.52	朝向	0	无	0	无	0	无	0	无	0	-1
84001	9.91	309.01	283	朝向	1.57	无	0	无	0	无	0	无	0	-1
84002	12.91	309.01	283	朝向	1.57	无	0	无	0	无	0	无	0	-1
84003	15.91	309.01	283	朝向	1.57	无	0	无	0	无	0	无	0	-1
84004	9.91	309.01	280	朝向	1.57	无	0	无	0	无	0	无	0	-1
84005	12.91	309.01	280	朝向	1.57	无	0	无	0	无	0	无	0	-1
84006	15.91	309.01	280	朝向	1.57	无	0	无	0	无	0	无	0	-1
84007	9.91	309.01	277	朝向	1.57	无	0	无	0	无	0	无	0	-1
84008	12.91	309.01	277	朝向	1.57	无	0	无	0	无	0	无	0	-1
84009	15.91	309.01	277	朝向	1.57	无	0	无	0	无	0	无	0	-1
84010	9.91	309.01	274	朝向	1.57	无	0	无	0	无	0	无	0	-1
84011	12.91	309.01	274	朝向	1.57	无	0	无	0	无	0	无	0	-1
84012	15.91	309.01	274	朝向	1.57	无	0	无	0	无	0	无	0	-1
84013	20.91	309.01	283	朝向	1.57	无	0	无	0	无	0	无	0	-1
84014	23.91	309.01	283	朝向	1.57	无	0	无	0	无	0	无	0	-1
84015	26.91	309.01	283	朝向	1.57	无	0	无	0	无	0	无	0	-1
84016	20.91	309.01	280	朝向	1.57	无	0	无	0	无	0	无	0	-1
84017	23.91	309.01	280	朝向	1.57	无	0	无	0	无	0	无	0	-1
84018	26.91	309.01	280	朝向	1.57	无	0	无	0	无	0	无	0	-1
84019	20.91	309.01	277	朝向	1.57	无	0	无	0	无	0	无	0	-1
84020	23.91	309.01	277	朝向	1.57	无	0	无	0	无	0	无	0	-1
84021	26.91	309.01	277	朝向	1.57	无	0	无	0	无	0	无	0	-1
84022	20.91	309.01	274	朝向	1.57	无	0	无	0	无	0	无	0	-1
84023	23.91	309.01	274	朝向	1.57	无	0	无	0	无	0	无	0	-1
84024	26.91	309.01	274	朝向	1.57	无	0	无	0	无	0	无	0	-1
84025	12.91	309.01	288	朝向	-1.57	无	0	无	0	无	0	无	0	-1
84026	23.91	309.01	288	朝向	-1.57	无	0	无	0	无	0	无	0	-1
84027	16.91	309.01	289	朝向	3.925	无	0	无	0	无	0	无	0	-1
84028	27.91	309.01	289	朝向	-0.785	无	0	无	0	无	0	无	0	-1
84029	12.91	309.01	278.5	无	0	无	0	无	0	无	0	无	0	-1
84030	23.91	309.01	278.5	无	0	无	0	无	0	无	0	无	0	-1
84031	87	309.01	269.62	朝向	1.57	无	0	无	0	无	0	无	0	-1
84032	90	309.01	269.62	朝向	1.57	无	0	无	0	无	0	无	0	-1
84033	93	309.01	269.62	朝向	1.57	无	0	无	0	无	0	无	0	-1
84034	87	309.01	266.62	朝向	1.57	无	0	无	0	无	0	无	0	-1
84035	90	309.01	266.62	朝向	1.57	无	0	无	0	无	0	无	0	-1
84036	93	309.01	266.62	朝向	1.57	无	0	无	0	无	0	无	0	-1
84037	87	309.01	263.62	朝向	1.57	无	0	无	0	无	0	无	0	-1
84038	90	309.01	263.62	朝向	1.57	无	0	无	0	无	0	无	0	-1
84039	93	309.01	263.62	朝向	1.57	无	0	无	0	无	0	无	0	-1
84040	87	309.01	260.62	朝向	1.57	无	0	无	0	无	0	无	0	-1
84041	90	309.01	260.62	朝向	1.57	无	0	无	0	无	0	无	0	-1
84042	93	309.01	260.62	朝向	1.57	无	0	无	0	无	0	无	0	-1
84043	90	309.01	274.62	朝向	-1.57	无	0	无	0	无	0	无	0	-1
84044	85.28	309.01	275.62	朝向	-0.785	无	0	无	0	无	0	无	0	-1
84045	90	309.01	265.12	无	0	无	0	无	0	无	0	无	0	-1
84046	112	309.01	289	朝向	3.14	无	0	无	0	无	0	无	0	-1
84047	112	309.01	292	朝向	3.14	无	0	无	0	无	0	无	0	-1
84048	112	309.01	295	朝向	3.14	无	0	无	0	无	0	无	0	-1
84049	115	309.01	289	朝向	3.14	无	0	无	0	无	0	无	0	-1
84050	115	309.01	292	朝向	3.14	无	0	无	0	无	0	无	0	-1
84051	115	309.01	295	朝向	3.14	无	0	无	0	无	0	无	0	-1
84052	118	309.01	289	朝向	3.14	无	0	无	0	无	0	无	0	-1
84053	118	309.01	292	朝向	3.14	无	0	无	0	无	0	无	0	-1
84054	118	309.01	295	朝向	3.14	无	0	无	0	无	0	无	0	-1
84055	121	309.01	289	朝向	3.14	无	0	无	0	无	0	无	0	-1
84056	121	309.01	292	朝向	3.14	无	0	无	0	无	0	无	0	-1
84057	121	309.01	295	朝向	3.14	无	0	无	0	无	0	无	0	-1
84058	112	309.01	300	朝向	3.14	无	0	无	0	无	0	无	0	-1
84059	112	309.01	303	朝向	3.14	无	0	无	0	无	0	无	0	-1
84060	112	309.01	306	朝向	3.14	无	0	无	0	无	0	无	0	-1
84061	115	309.01	300	朝向	3.14	无	0	无	0	无	0	无	0	-1
84062	115	309.01	303	朝向	3.14	无	0	无	0	无	0	无	0	-1
84063	115	309.01	306	朝向	3.14	无	0	无	0	无	0	无	0	-1
84064	118	309.01	300	朝向	3.14	无	0	无	0	无	0	无	0	-1
84065	118	309.01	303	朝向	3.14	无	0	无	0	无	0	无	0	-1
84066	118	309.01	306	朝向	3.14	无	0	无	0	无	0	无	0	-1
84067	121	309.01	300	朝向	3.14	无	0	无	0	无	0	无	0	-1
84068	121	309.01	303	朝向	3.14	无	0	无	0	无	0	无	0	-1
84069	121	309.01	306	朝向	3.14	无	0	无	0	无	0	无	0	-1
84070	108	309.01	292	朝向	0	无	0	无	0	无	0	无	0	-1
84071	108	309.01	303	朝向	0	无	0	无	0	无	0	无	0	-1
84072	107	309.01	295	朝向	-0.785	无	0	无	0	无	0	无	0	-1
84073	107	309.01	300	朝向	0.785	无	0	无	0	无	0	无	0	-1
84074	116.5	309.01	292	无	0	无	0	无	0	无	0	无	0	-1
84075	116.5	309.01	303	无	0	无	0	无	0	无	0	无	0	-1
84076	232.9476	309.01	184.0775	朝向	0	无	0	无	0	无	0	无	0	-1
84077	139.982	310.2249	156.258	朝向	0	无	0	无	0	无	0	无	0	-1
84078	91.99	158.5879	128.02	朝向	0	无	0	无	0	无	0	无	0	-1
84079	157.88	158.5879	128.02	朝向	3.14	无	0	无	0	无	0	无	0	-1
84080	57.59	162.18	128.09	朝向	0	无	0	无	0	无	0	无	0	-1
84081	192.36	162.13	128.1	朝向	3.14	无	0	无	0	无	0	无	0	-1
84082	104.65	155.01	134.15	朝向	0	无	0	无	0	无	0	无	0	-1
84083	104.65	155.01	121.51	朝向	0	无	0	无	0	无	0	无	0	-1
84084	144.92	155.01	134.15	朝向	3.14	无	0	无	0	无	0	无	0	-1
84085	144.89	155.01	121.51	朝向	3.14	无	0	无	0	无	0	无	0	-1
84100	67.57	156	48.62	朝向	2.44	无	0	无	0	无	0	无	0	-1
84101	351	156	332.51	朝向	2.44	无	0	无	0	无	0	无	0	-1
