Id	Description	CharModelID	Width	IsImportantNpc	IsLoadLowNpc
11522	场景交互物-中原青年农夫	4908	0	1	1
11523	守城江湖人士	198	0	1	-1
11524	小乌龟	30642	0	1	-1
11525	雪	116	0	1	-1
57100	西夏步战武士	30900	0	1	-1
57101	江湖寻宝人	30901	0	1	-1
57102	江湖流氓	30902	0	1	-1
57103	西夏武士	30903	0	1	1
57104	西夏守卫	30904	0	1	1
57105	西夏兵	30905	0	1	1
57106	西夏骑兵	30906	0	1	-1
57107	西夏武装家丁	30907	0	1	-1
57108	西夏弓箭手	30908	0	1	-1
57110	江湖侠影-第2关-属性石-冰	16657	0	1	1
57111	江湖侠影-第2关-属性石-火	16658	0	1	1
57112	江湖侠影-第2关-属性石-毒	16659	0	1	1
57113	江湖侠影-第2关-属性石-阴	16660	0	1	1
57114	江湖侠影-第2关-属性石-阳	16661	0	1	1
57115	江湖侠影-第3关-属性石-冰	16657	0	1	1
57116	江湖侠影-第3关-属性石-火	16658	0	1	1
57117	江湖侠影-第3关-属性石-毒	16659	0	1	1
57118	江湖侠影-第3关-属性石-阴	16660	0	1	1
57119	江湖侠影-第3关-属性石-阳	16661	0	1	1
57900	打雪仗-大雪人	13146	0	1	-1
57901	打雪仗-小雪人	13147	0	1	-1
57902	打雪仗-小雪人	13147	0	1	-1
57903	打雪仗-小雪人	13147	0	1	-1
57904	打雪仗-小雪人	13147	0	1	-1
57905	打雪仗-小雪人	13147	0	1	-1
57906	打雪仗-小雪人	13147	0	1	-1
57907	打雪仗-小雪人	13147	0	1	-1
57908	打雪仗-小雪人	13147	0	1	-1
57909	打雪仗-小雪人	13147	0	1	-1
57910	打雪仗-小雪人	13147	0	1	-1
57911	打雪仗-小雪人	13147	0	1	-1
57921	莽牯朱蛤	13149	0	1	-1
57922	幽谷毒蛇	13151	0	1	-1
57923	幽谷毒蜂	13151	0	1	-1
57924	幽谷毒蝎	13151	0	1	-1
57925	苍林隼鹰	13150	0	1	-1
57926	苍林花豹	13150	0	1	-1
57927	苍林狼	13150	0	1	-1
57928	（跨服）往生河谷-孟娘	14539	0	1	-1
57929	幽谷苍林-隐竹寨-地图显示空NPC	161	0	1	-1
57930	幽谷苍林-苍林古道-地图显示空NPC	161	0	1	-1
57931	幽谷苍林-碧泉溪涧-地图显示空NPC	161	0	1	-1
57932	幽谷苍林-断愁台-地图显示空NPC	161	0	1	-1
57933	幽谷苍林-运营活动宝箱	13126	0	1	-1
57934	幽谷苍林-神秘雪人	13152	0	1	1
57935	幽谷二当家	13149	0	1	-1
57936	幽谷三当家	13149	0	1	-1
57937	B服【Boss】疯魔慕容复	13160	0	1	-1
57938	慕容剑客	8622	0	1	-1
57939	慕容剑客	8622	0	1	-1
57940	慕容剑客	8622	0	1	-1
57941	慕容镖手	8623	0	1	-1
57942	慕容镖手	8623	0	1	-1
57943	慕容镖手	8623	0	1	-1
57944	幽谷苍林-运营活动宝箱	13126	0	1	-1
57945	幽谷苍林-王语嫣	138	0	1	-1
57946	B服【Boss】包不同	13159	0	1	-1
57947	B服【Boss】风波恶	13158	0	1	-1
57948	B服【Boss】邓百川	13161	0	1	-1
58000	【玄机试炼】最终BOSS	30060	0	1	1
58001	【玄机试炼】场景小怪	30061	0	1	-1
58002	【玄机试炼】场景小怪	30062	0	1	-1
58003	【玄机试炼】场景小怪	30063	0	1	-1
58004	【玄机试炼】场景BOSS	30064	0	1	-1
58005	【玄机试炼】场景BOSS	30065	0	1	-1
58006	【玄机试炼】场景BOSS	30066	0	1	-1
58007	普通宝箱	30067	0	1	1
58008	轩辕宝箱	30068	0	1	1
58009	根儿哥	30071	0	1	-1
58010	龘龘道人	30072	0	1	-1
58011	女真士兵	30073	0	1	-1
58012	耶律雄	30074	0	1	-1
58050	资10新词缀-葬息	28086	0	1	-1
58051	资10新词缀-混沌	-1	0	1	-1
34220	问鼎江山-雕像底座	14723	0	1	1
34221	问鼎江山-位置1-名字透明npc	14724	0	1	-1
34222	问鼎江山-位置2-名字透明npc	14724	0	1	-1
34223	问鼎江山-位置3-名字透明npc	14724	0	1	-1
34224	问鼎江山-位置4-名字透明npc	14724	0	1	-1
34225	莽荒争霸-雕像底座	14722	0	1	1
34226	莽荒争霸-位置1-名字透明npc	14724	0	1	-1
34227	莽荒争霸-位置2-名字透明npc	14724	0	1	-1
34228	莽荒争霸-位置3-名字透明npc	14724	0	1	-1
34229	莽荒争霸-位置4-名字透明npc	14724	0	1	-1
58101	饕餮皮肤1	40101	0	1	2
58102	饕餮皮肤2	40102	0	1	2
58103	饕餮皮肤3	40103	0	1	2
58104	饕餮皮肤4	40104	0	1	2
58201	梼杌皮肤1	40201	0	1	2
58202	梼杌皮肤2	40202	0	1	2
58203	梼杌皮肤3	40203	0	1	2
58204	梼杌皮肤4	40204	0	1	2
58301	凤凰皮肤1	40301	0	1	2
58302	凤凰皮肤2	40302	0	1	2
58303	凤凰皮肤3	40303	0	1	2
58304	凤凰皮肤4	40304	0	1	2
58401	蛟龙皮肤1	40401	0	1	2
58402	蛟龙皮肤2	40402	0	1	2
58403	蛟龙皮肤3	40403	0	1	2
58404	蛟龙皮肤4	40404	0	1	2
58501	白泽皮肤1	40501	0	1	2
58502	白泽皮肤2	40502	0	1	2
58503	白泽皮肤3	40503	0	1	2
58504	白泽皮肤4	40504	0	1	2
58601	穷奇皮肤1	40601	0	1	2
58602	穷奇皮肤2	40602	0	1	2
58603	穷奇皮肤3	40603	0	1	2
58604	穷奇皮肤4	40604	0	1	2
58701	麒麟皮肤1	40701	0	1	2
58702	麒麟皮肤2	40702	0	1	2
58703	麒麟皮肤3	40703	0	1	2
58704	麒麟皮肤4	40704	0	1	2
58801	混沌皮肤1	40801	0	1	2
58802	混沌皮肤2	40802	0	1	2
58803	混沌皮肤3	40803	0	1	2
58804	混沌皮肤4	40804	0	1	2
59000	无量山猴	510	0	1	1
59002	无锡郊野毒蜂	511	0	1	1
59004	豹王	512	0	1	1
59006	草原狼	513	0	1	1
59008	无量大鹰	514	0	1	1
59010	雪鹰	515	0	1	1
59012	黑火洞贼徒	516	0	1	1
59014	青城派弟子	517	0	1	1
59016	霍洞主	518	0	1	1
59018	辽军部族兵	519	0	1	1
59020	叛军盾卫	520	0	1	1
59022	高长命	521	0	1	1
59024	一品堂高手	522	0	1	1
59026	西夏骑兵	523	0	1	1
59028	南海鳄神	524	0	1	1
59032	武林人士	526	0	1	1
59034	邪恶双环	527	0	1	1
59036	将军俑	528	0	1	1
59038	无量剑派弟子	529	0	1	1
59040	灵鹫宫使节	530	0	1	1
59042	圣使花	531	0	1	1
60000	武士狸奴（准备）	6990	0	1	2
60001	福寿仙龟（准备）	6993	0	1	2
60002	跳跳兔（准备）	6994	0	1	2
60003	雷电猪仔（准备）	6995	0	1	2
60004	白猿侠客（准备）	7494	0	1	2
60005	天真田园（准备）	7027	0	1	2
60006	武士狸奴	7501	0	1	2
60007	福寿仙龟	7502	0	1	2
60008	跳跳兔	7503	0	1	2
60009	雷电猪仔	7504	0	1	2
60010	白猿侠客	7505	0	1	2
60011	天真田园	7506	0	1	2
60012	下注NPC	314	0	1	-1
60013	领奖NPC	314	0	1	-1
60050	低级奖励1——100绑元	27552	0	1	-1
60051	低级奖励2——一阶灵晶	27553	0	1	-1
60052	低级奖励3——地魂玉	27554	0	1	-1
60053	低级奖励4——3级宝石自选箱	27555	0	1	-1
60054	中级奖励1——200绑元	27556	0	1	-1
60055	中级奖励2——黑墨寒铁	27557	0	1	-1
60056	中级奖励3——十载老参	27558	0	1	-1
60057	中级奖励4——绝学参悟手札	27559	0	1	-1
60058	中级奖励5——3级宝石自选箱	27560	0	1	-1
60059	中级奖励6——经文残页	27561	0	1	-1
60060	高级奖励1——300绑元	27562	0	1	-1
60061	高级奖励2——一阶灵晶	27563	0	1	-1
60062	高级奖励3——3级宝石自选箱	27564	0	1	-1
60063	高级奖励4——舞龙	27565	0	1	1
60064	第一摊位NPC	27566	0	1	-1
60065	第二摊位NPC	27567	0	1	-1
60066	第三摊位NPC	27573	0	1	-1
60067	第四摊位NPC	27574	0	1	-1
60068	第五摊位NPC	27575	0	1	-1
60071	一层低分怪（基础模板）	45002	0	1	-1
60072	一层高分怪（基础模板）	45003	0	1	-1
60073	二层低分怪（基础模板）	45002	0	1	-1
60074	二层高分怪（基础模板）	45003	0	1	-1
60075	三层低分怪（基础模板）	45002	0	1	-1
60076	三层高分怪（基础模板）	45003	0	1	-1
60077	四层低分怪（基础模板）	45002	0	1	-1
60078	四层高分怪（基础模板）	45003	0	1	-1
60079	五层低分怪（基础模板）	45002	0	1	-1
60080	五层高分怪（基础模板）	45003	0	1	-1
60081	六层低分怪（基础模板）	45002	0	1	-1
60082	六层高分怪（基础模板）	45003	0	1	-1
60083	七层低分怪（基础模板）	45002	0	1	-1
60084	七层高分怪（基础模板）	45003	0	1	-1
60085	八层低分怪（基础模板）	45002	0	1	-1
60086	八层高分怪（基础模板）	45003	0	1	-1
60087	九层低分怪（基础模板）	45002	0	1	-1
60088	九层高分怪（基础模板）	45003	0	1	-1
60100	通天塔入口NPC	14022	0	1	-1
60101	玄机预热任务-洛阳接引	14022	0	1	-1
60102	玄机预热任务-轩辕台接引	14022	0	1	-1
60103	神农帮弟子【玄机预热镜像杀怪】	191	0	1	-1
60104	城战-神兽英招	30060	3	1	1
60151	大荒古境-我方归属空NPC	13200	3	1	1
60152	大荒古境-敌方归属空NPC	13201	3	1	1
60153	帮会据点	13202	3	1	1
60154	大荒旗	13203	3	1	1
60155	大荒遗迹（小）	13204	3	1	1
60156	大荒遗迹（大）	13205	3	1	1
60157	1级金砂矿	13206	3	1	1
60158	2级金砂矿	13207	3	1	1
60159	3级金砂矿	13208	3	1	1
60160	4级金砂矿	13209	3	1	1
60161	5级金砂矿	13210	3	1	1
60162	6级金砂矿	13211	3	1	1
60163	7级金砂矿	13212	3	1	1
60164	8级金砂矿	13213	3	1	1
60165	9级金砂矿	13214	3	1	1
60166	10级金砂矿	13215	3	1	1
60167	1级沙漠人参	13216	3	1	1
60168	2级沙漠人参	13217	3	1	1
60169	3级沙漠人参	13218	3	1	1
60170	4级沙漠人参	13219	3	1	1
60171	5级沙漠人参	13220	3	1	1
60172	6级沙漠人参	13221	3	1	1
60173	7级沙漠人参	13222	3	1	1
60174	8级沙漠人参	13223	3	1	1
60175	9级沙漠人参	13224	3	1	1
60176	10级沙漠人参	13225	3	1	1
60177	1级元宝宝藏	13226	3	1	1
60178	2级元宝宝藏	13227	3	1	1
60179	3级元宝宝藏	13228	3	1	1
60180	4级元宝宝藏	13229	3	1	1
60181	5级元宝宝藏	13230	3	1	1
60182	6级元宝宝藏	13231	3	1	1
60183	7级元宝宝藏	13232	3	1	1
60184	8级元宝宝藏	13233	3	1	1
60185	9级元宝宝藏	13234	3	1	1
60186	10级元宝宝藏	13235	3	1	1
60187	1级金币宝藏	13226	3	1	1
60188	2级金币宝藏	13227	3	1	1
60189	3级金币宝藏	13228	3	1	1
60190	4级金币宝藏	13229	3	1	1
60191	5级金币宝藏	13230	3	1	1
60192	6级金币宝藏	13231	3	1	1
60193	7级金币宝藏	13232	3	1	1
60194	8级金币宝藏	13233	3	1	1
60195	9级金币宝藏	13234	3	1	1
60196	10级金币宝藏	13235	3	1	1
60197	1级精通宝藏	13226	3	1	1
60198	2级精通宝藏	13227	3	1	1
60199	3级精通宝藏	13228	3	1	1
60200	4级精通宝藏	13229	3	1	1
60201	5级精通宝藏	13230	3	1	1
60202	6级精通宝藏	13231	3	1	1
60203	7级精通宝藏	13232	3	1	1
60204	8级精通宝藏	13233	3	1	1
60205	9级精通宝藏	13234	3	1	1
60206	10级精通宝藏	13235	3	1	1
60207	1级经脉宝藏	13226	3	1	1
60208	2级经脉宝藏	13227	3	1	1
60209	3级经脉宝藏	13228	3	1	1
60210	4级经脉宝藏	13229	3	1	1
60211	5级经脉宝藏	13230	3	1	1
60212	6级经脉宝藏	13231	3	1	1
60213	7级经脉宝藏	13232	3	1	1
60214	8级经脉宝藏	13233	3	1	1
60215	9级经脉宝藏	13234	3	1	1
60216	10级经脉宝藏	13235	3	1	1
60217	1级地魂玉宝藏	13226	3	1	1
60218	2级地魂玉宝藏	13227	3	1	1
60219	3级地魂玉宝藏	13228	3	1	1
60220	4级地魂玉宝藏	13229	3	1	1
60221	5级地魂玉宝藏	13230	3	1	1
60222	6级地魂玉宝藏	13231	3	1	1
60223	7级地魂玉宝藏	13232	3	1	1
60224	8级地魂玉宝藏	13233	3	1	1
60225	9级地魂玉宝藏	13234	3	1	1
60226	10级地魂玉宝藏	13235	3	1	1
60227	1级灵晶宝藏	13226	3	1	1
60228	2级灵晶宝藏	13227	3	1	1
60229	3级灵晶宝藏	13228	3	1	1
60230	4级灵晶宝藏	13229	3	1	1
60231	5级灵晶宝藏	13230	3	1	1
60232	6级灵晶宝藏	13231	3	1	1
60233	7级灵晶宝藏	13232	3	1	1
60234	8级灵晶宝藏	13233	3	1	1
60235	9级灵晶宝藏	13234	3	1	1
60236	10级灵晶宝藏	13235	3	1	1
60237	1级元宝宝藏守卫	13242	3	1	1
60238	2级元宝宝藏守卫	13242	3	1	1
60239	3级元宝宝藏守卫	13242	3	1	1
60240	4级元宝宝藏守卫	13242	3	1	1
60241	5级元宝宝藏守卫	13242	3	1	1
60242	6级元宝宝藏守卫	13242	3	1	1
60243	7级元宝宝藏守卫	13242	3	1	1
60244	8级元宝宝藏守卫	13242	3	1	1
60245	9级元宝宝藏守卫	13242	3	1	1
60246	10级元宝宝藏守卫	13242	3	1	1
60247	1级金币宝藏守卫	13242	3	1	1
60248	2级金币宝藏守卫	13242	3	1	1
60249	3级金币宝藏守卫	13242	3	1	1
60250	4级金币宝藏守卫	13242	3	1	1
60251	5级金币宝藏守卫	13242	3	1	1
60252	6级金币宝藏守卫	13242	3	1	1
60253	7级金币宝藏守卫	13242	3	1	1
60254	8级金币宝藏守卫	13242	3	1	1
60255	9级金币宝藏守卫	13242	3	1	1
60256	10级金币宝藏守卫	13242	3	1	1
60257	1级精通宝藏守卫	13242	3	1	1
60258	2级精通宝藏守卫	13242	3	1	1
60259	3级精通宝藏守卫	13242	3	1	1
60260	4级精通宝藏守卫	13242	3	1	1
60261	5级精通宝藏守卫	13242	3	1	1
60262	6级精通宝藏守卫	13242	3	1	1
60263	7级精通宝藏守卫	13242	3	1	1
60264	8级精通宝藏守卫	13242	3	1	1
60265	9级精通宝藏守卫	13242	3	1	1
60266	10级精通宝藏守卫	13242	3	1	1
60267	1级经脉宝藏守卫	13242	3	1	1
60268	2级经脉宝藏守卫	13242	3	1	1
60269	3级经脉宝藏守卫	13242	3	1	1
60270	4级经脉宝藏守卫	13242	3	1	1
60271	5级经脉宝藏守卫	13242	3	1	1
60272	6级经脉宝藏守卫	13242	3	1	1
60273	7级经脉宝藏守卫	13242	3	1	1
60274	8级经脉宝藏守卫	13242	3	1	1
60275	9级经脉宝藏守卫	13242	3	1	1
60276	10级经脉宝藏守卫	13242	3	1	1
60277	1级魂玉宝藏守卫	13242	3	1	1
60278	2级魂玉宝藏守卫	13242	3	1	1
60279	3级魂玉宝藏守卫	13242	3	1	1
60280	4级魂玉宝藏守卫	13242	3	1	1
60281	5级魂玉宝藏守卫	13242	3	1	1
60282	6级魂玉宝藏守卫	13242	3	1	1
60283	7级魂玉宝藏守卫	13242	3	1	1
60284	8级魂玉宝藏守卫	13242	3	1	1
60285	9级魂玉宝藏守卫	13242	3	1	1
60286	10级魂玉宝藏守卫	13242	3	1	1
60287	1级灵晶宝藏守卫	13242	3	1	1
60288	2级灵晶宝藏守卫	13242	3	1	1
60289	3级灵晶宝藏守卫	13242	3	1	1
60290	4级灵晶宝藏守卫	13242	3	1	1
60291	5级灵晶宝藏守卫	13242	3	1	1
60292	6级灵晶宝藏守卫	13242	3	1	1
60293	7级灵晶宝藏守卫	13242	3	1	1
60294	8级灵晶宝藏守卫	13242	3	1	1
60295	9级灵晶宝藏守卫	13242	3	1	1
60296	10级灵晶宝藏守卫	13242	3	1	1
60297	小遗迹守卫	13236	3	1	1
60298	大遗迹守卫	13237	3	1	1
60299	大荒巨蝎王	13238	3	1	-1
60300	大荒沙狼王	13239	3	1	-1
60301	大荒朱蛤王	13241	3	1	-1
60302	大荒金睛虎王	13240	3	1	-1
60303	大荒遗失宝箱	13126	0	1	-1
60304	大荒沙蝎	28034	50	1	-1
60305	大荒沙狼	231	50	1	-1
60306	大荒沙豹	28033	0	1	-1
60307	大荒沙鹰	126	0	1	-1
60308	中立区守卫	15001	0	1	-1
60309	叶轩测试用怪	55021	3	1	-1
60310	大荒昆仑旗	13243	3	1	1
60401	夺旗入口NPC	8621	0	1	-1
60402	夺旗旗子A	45004	0	1	1
60403	夺旗旗子B	45005	0	1	1
60404	夺旗A阵营标记	45006	0	1	1
60405	夺旗B阵营标记	45007	0	1	1
60450	天影之战-护卫骑士	31320	0	1	-1
60451	天影之战-护卫弓手	31321	0	1	-1
60452	天影之战-护卫持刀手	31322	0	1	-1
60453	天影之战-第一首领-骑兵将军	31323	0	1	-1
60454	天影之战-第二首领-弓箭将军	31324	0	1	-1
60455	天影之战-第三首领-攻城车	31325	0	1	-1
60456	天影之战-战斗开启npc	31326	0	1	-1
60461	紫色战马装备兑换NPC	13301	0	1	-1
60462	金色战马装备兑换NPC	13301	0	1	-1
60463	橙色战马装备兑换NPC	13301	0	1	-1
60464	第三阶段--天一阁守将	13302	400	1	-1
60465	第三阶段--暗影盟守将	13303	400	1	-1
60466	第二阶段--天一阁守卫（龙吟坛）	13304	300	1	-1
60467	第二阶段--暗影盟守卫（龙吟坛）	13305	300	1	-1
60468	第二阶段--天一阁守卫（虎啸坛）	13304	300	1	-1
60469	第二阶段--暗影盟守卫（虎啸坛）	13305	300	1	-1
60470	第一阶段--天一阁卫兵	13306	0	1	-1
60471	第一阶段--暗影盟卫兵	13307	0	1	-1
60472	天一阁弓箭手（守城用）	28007	0	1	-1
60473	暗影盟弓箭手（守城用）	28007	0	1	-1
60474	天一阁首领（氛围NPC）	13310	0	1	-1
60475	天一阁左护法（氛围NPC）	13311	0	1	-1
60476	天一阁右护法（氛围NPC）	13312	0	1	-1
60477	暗影盟盟主（氛围NPC）	13318	0	1	-1
60478	暗影盟军师（氛围NPC）	13319	0	1	-1
60479	暗影盟将军（氛围NPC）	13320	0	1	-1
60480	陷阵勇士（精英任务怪）	13313	0	1	-1
60481	突袭小队队长（精英任务怪）	13314	0	1	-1
60482	突袭小队成员（任务小怪）	13315	0	1	-1
60483	边界斥候（精英任务怪）	13316	0	1	-1
60484	天一阁暗探（精英任务怪）	13324	0	1	-1
60485	冲锋将领（精英任务怪）	13321	0	1	-1
60486	突袭小队队长（精英任务怪）	13322	0	1	-1
60487	突袭小队成员（任务小怪）	13323	0	1	-1
60488	暗影斥候（精英任务怪）	13316	0	1	-1
60489	暗影间谍（精英任务怪）	13324	0	1	-1
60490	【野外常驻小怪】战歌毒蝎	13325	0	1	-1
60491	【野外常驻小怪】战歌猎鹰	13326	0	1	-1
60492	【野外常驻小怪】战歌花豹	13327	0	1	-1
60493	【野外常驻小怪】战歌狂狼	13328	0	1	-1
60494	天影之战-运营活动宝箱	13126	0	1	-1
60495	【野外常驻BOSS】战歌草原野外大BOSS	408	0	1	-1
60496	【野外常驻BOSS】战歌草原野外小BOSS	13309	0	1	-1
60497	天影之战-天一阁-地图显示空NPC	161	0	1	-1
60498	天影之战-暗影盟-地图显示空NPC	161	0	1	-1
60499	天影之战-龙吟坛-地图显示空NPC	161	0	1	-1
60500	天影之战-武神坛-地图显示空NPC	161	0	1	-1
60601	天影之战-虎啸坛-地图显示空NPC	161	0	1	-1
60602	第三阶段--天一阁守将（第二档）	13302	400	1	-1
60603	第三阶段--暗影盟守将（第二档）	13303	400	1	-1
60604	第二阶段--天一阁守卫（龙吟坛）（第二档）	13304	300	1	-1
60605	第二阶段--暗影盟守卫（龙吟坛）（第二档）	13305	300	1	-1
60606	第二阶段--天一阁守卫（虎啸坛）（第二档）	13304	300	1	-1
60607	第二阶段--暗影盟守卫（虎啸坛）（第二档）	13305	300	1	-1
60608	第一阶段--天一阁卫兵（第二档）	13306	0	1	-1
60609	第一阶段--暗影盟卫兵（第二档）	13307	0	1	-1
60610	第三阶段--天一阁守将（第三档）	13302	400	1	-1
60611	第三阶段--暗影盟守将（第三档）	13303	400	1	-1
60612	第二阶段--天一阁守卫（龙吟坛）（第三档）	13304	300	1	-1
60613	第二阶段--暗影盟守卫（龙吟坛）（第三档）	13305	300	1	-1
60614	第二阶段--天一阁守卫（虎啸坛）（第三档）	13304	300	1	-1
60615	第二阶段--暗影盟守卫（虎啸坛）（第三档）	13305	300	1	-1
60616	第一阶段--天一阁卫兵（第三档）	13306	0	1	-1
60617	第一阶段--暗影盟卫兵（第三档）	13307	0	1	-1
60618	第三阶段--天一阁守将（第四档）	13302	400	1	-1
60619	第三阶段--暗影盟守将（第四档）	13303	400	1	-1
60620	第二阶段--天一阁守卫（龙吟坛）（第四档）	13304	300	1	-1
60621	第二阶段--暗影盟守卫（龙吟坛）（第四档）	13305	300	1	-1
60622	第二阶段--天一阁守卫（虎啸坛）（第四档）	13304	300	1	-1
60623	第二阶段--暗影盟守卫（虎啸坛）（第四档）	13305	300	1	-1
60624	第一阶段--天一阁卫兵（第四档）	13306	0	1	-1
60625	第一阶段--暗影盟卫兵（第四档）	13307	0	1	-1
60626	第三阶段--天一阁守将（第五档）	13302	400	1	-1
60627	第三阶段--暗影盟守将（第五档）	13303	400	1	-1
60628	第二阶段--天一阁守卫（龙吟坛）（第五档）	13304	300	1	-1
60629	第二阶段--暗影盟守卫（龙吟坛）（第五档）	13305	300	1	-1
60630	第二阶段--天一阁守卫（虎啸坛）（第五档）	13304	300	1	-1
60631	第二阶段--暗影盟守卫（虎啸坛）（第五档）	13305	300	1	-1
60632	第一阶段--天一阁卫兵（第五档）	13306	0	1	-1
60633	第一阶段--暗影盟卫兵（第五档）	13307	0	1	-1
60634	天影之战-第二阶段战功范围圈-空NPC	-1	0	1	-1
60635	天影之战-第三阶段战功范围圈-空NPC	-1	0	1	-1
60636	天一阁守将（日常守门BOSS）	13331	150	1	-1
60637	暗影盟守将（日常守门BOSS）	13332	150	1	-1
60501	副本-战斗开启npc	31326	0	1	-1
60502	帮会运镖-普通镖车（绿）	27505	0	1	-1
60503	帮会运镖-高级镖车	27506	0	1	-1
60504	王家武装家丁	125	0	1	-1
60505	姚伯当	275	0	1	-1
60506	游坦之	271	0	1	-1
60507	阿紫	272	0	1	-1
60508	包不同-无技能	10086	0	1	-1
60509	风波恶-无技能	10087	0	1	-1
60510	钟灵-无技能	132	0	1	-1
60511	木婉清-无技能	205	0	1	-1
60512	傅思归-2技能	204	0	1	-1
60513	朱丹臣-无技能	208	0	1	-1
60514	秦红棉-2技能	160	0	1	-1
60515	刀白凤-1技能	209	0	1	-1
60516	甘宝宝-2技能	151	0	1	-1
60517	梅	28039	0	1	-1
60518	兰	28040	0	1	-1
60519	竹	28041	0	1	-1
60520	菊	28042	0	1	-1
60521	炸药桶	450	0	1	1
60522	踏青节-凤凰飞羽	451	0	1	-1
60523	救援-【阿紫-游坦之】	452	0	1	1
60524	救援-【包不同-风波恶】	452	0	1	1
60525	救援-【钟灵-木婉清】	452	0	1	1
60526	救援-【傅思归-朱丹臣】	452	0	1	1
60527	救援-【亲红棉-刀白凤-甘宝宝】	452	0	1	1
60528	救援-【梅兰竹菊】	452	0	1	1
60529	聚贤庄武林人士（持爪）	10095	0	1	-1
60530	地鼠门刀手	10062	0	1	-1
60531	沙漠劫匪头目	28005	0	1	-1
60532	江湖使鞭人	28006	0	1	-1
60533	山匪弓箭手	28007	0	1	-1
60534	草原狼	28025	0	1	-1
60535	耶律洪基	31354	0	1	-1
60536	连阿三	31355	0	1	-1
60537	采集宝箱	31391	0	1	1
60538	掉落宝箱	31391	0	1	1
60539	掉落宝箱	31391	0	1	1
60540	掉落宝箱	31391	0	1	1
60655	大船安全区空NPC	-1	0	1	-1
60656	蓬莱接引	45014	0	1	1
60700	小怪（B服69级1档）	45013	0	1	2
60701	穷奇（B服69级1档）	45008	0	1	2
60702	白泽（B服69级1档）	45009	0	1	2
60703	蛟龙（B服69级1档）	45010	0	1	2
60704	凤凰（B服69级1档）	45011	0	1	2
60705	麒麟（B服69级1档）	45012	0	1	2
60706	穷奇（B服69级1档）	45015	0	1	2
60707	白泽（B服69级1档）	45016	0	1	2
